loan_id,account_id,date_loan,amount,duration,payments,status,district_id,frequency,date_account,disp_id,client_id,type,card_id,type_card,issued,trans_id,date,type_trans,operation,amount_trans,balance,k_symbol,bank,account,birth_number,district_id_client,is_male,birth_date,age,age_bins,code,name,region,no. of inhabitants,no. of municipalities with inhabitants < 499,no. of municipalities with inhabitants 500-1999,no. of municipalities with inhabitants 2000-9999,no. of municipalities with inhabitants >10000,no. of cities,ratio of urban inhabitants,average salary,unemploymant rate '95,unemploymant rate '96,no. of enterpreneurs per 1000 inhabitants,no. of commited crimes '95,no. of commited crimes '96
6577,7753,940311,51696,24,2154,1,74,monthly issuance,930208,9285,9593,OWNER,1005,classic,931107,2350018,757292400.0,withdrawal,withdrawal in cash,-14.6,64668.1,payment for statement,,,685128,74,False,1968-01-28,53,50-65,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
6577,7753,940311,51696,24,2154,1,74,monthly issuance,930208,9285,9593,OWNER,1005,classic,931107,3492050,757292400.0,credit,,169.7,64682.7,interest credited,,,685128,74,False,1968-01-28,53,50-65,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
6577,7753,940311,51696,24,2154,1,74,monthly issuance,930208,9285,9593,OWNER,1005,classic,931107,2349940,757551600.0,withdrawal,credit card withdrawal,-3600.0,61068.1,,,0.0,685128,74,False,1968-01-28,53,50-65,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
6577,7753,940311,51696,24,2154,1,74,monthly issuance,930208,9285,9593,OWNER,1005,classic,931107,2350094,757638000.0,withdrawal,withdrawal in cash,-15300.0,45768.1,,,,685128,74,False,1968-01-28,53,50-65,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
6577,7753,940311,51696,24,2154,1,74,monthly issuance,930208,9285,9593,OWNER,1005,classic,931107,2349943,758588400.0,withdrawal,withdrawal in cash,-4800.0,40968.1,,,,685128,74,False,1968-01-28,53,50-65,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
6577,7753,940311,51696,24,2154,1,74,monthly issuance,930208,9285,9593,OWNER,1005,classic,931107,2349921,758674800.0,withdrawal,withdrawal in cash,-5100.0,35868.1,,,,685128,74,False,1968-01-28,53,50-65,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
6577,7753,940311,51696,24,2154,1,74,monthly issuance,930208,9285,9593,OWNER,1005,classic,931107,2349939,758761200.0,withdrawal,credit card withdrawal,-3900.0,31968.1,,,0.0,685128,74,False,1968-01-28,53,50-65,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
6577,7753,940311,51696,24,2154,1,74,monthly issuance,930208,9285,9593,OWNER,1005,classic,931107,2349820,758934000.0,withdrawal,withdrawal in cash,-2200.0,29768.1,,,0.0,685128,74,False,1968-01-28,53,50-65,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
6577,7753,940311,51696,24,2154,1,74,monthly issuance,930208,9285,9593,OWNER,1005,classic,931107,2349942,759020400.0,withdrawal,credit card withdrawal,-1500.0,28268.1,,,0.0,685128,74,False,1968-01-28,53,50-65,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
6577,7753,940311,51696,24,2154,1,74,monthly issuance,930208,9285,9593,OWNER,1005,classic,931107,2349938,759106800.0,withdrawal,credit card withdrawal,-2700.0,25568.1,,,0.0,685128,74,False,1968-01-28,53,50-65,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
6577,7753,940311,51696,24,2154,1,74,monthly issuance,930208,9285,9593,OWNER,1005,classic,931107,2349941,759452400.0,withdrawal,credit card withdrawal,-3000.0,22568.1,,,0.0,685128,74,False,1968-01-28,53,50-65,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
6577,7753,940311,51696,24,2154,1,74,monthly issuance,930208,9285,9593,OWNER,1005,classic,931107,2350019,759970800.0,withdrawal,withdrawal in cash,-14.6,22708.9,payment for statement,,,685128,74,False,1968-01-28,53,50-65,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
6577,7753,940311,51696,24,2154,1,74,monthly issuance,930208,9285,9593,OWNER,1005,classic,931107,3492051,759970800.0,credit,,155.4,22723.5,interest credited,,,685128,74,False,1968-01-28,53,50-65,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
6577,7753,940311,51696,24,2154,1,74,monthly issuance,930208,9285,9593,OWNER,1005,classic,931107,2350095,760230000.0,credit,credit in cash,500.0,23208.9,,,,685128,74,False,1968-01-28,53,50-65,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
6577,7753,940311,51696,24,2154,1,74,monthly issuance,930208,9285,9593,OWNER,1005,classic,931107,2349821,761439600.0,withdrawal,withdrawal in cash,-2400.0,20808.9,,,0.0,685128,74,False,1968-01-28,53,50-65,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
6577,7753,940311,51696,24,2154,1,74,monthly issuance,930208,9285,9593,OWNER,1005,classic,931107,2349727,761698800.0,credit,credit in cash,26781.0,47589.9,,,,685128,74,False,1968-01-28,53,50-65,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
6577,7753,940311,51696,24,2154,1,74,monthly issuance,930208,9285,9593,OWNER,1005,classic,931107,2350020,762390000.0,withdrawal,withdrawal in cash,-14.6,47702.2,payment for statement,,,685128,74,False,1968-01-28,53,50-65,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
6577,7753,940311,51696,24,2154,1,74,monthly issuance,930208,9285,9593,OWNER,1005,classic,931107,3492052,762390000.0,credit,,126.9,47716.8,interest credited,,,685128,74,False,1968-01-28,53,50-65,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
6577,7753,940311,51696,24,2154,1,74,monthly issuance,930208,9285,9593,OWNER,1005,classic,931107,2350096,762822000.0,withdrawal,withdrawal in cash,-9500.0,38202.2,,,,685128,74,False,1968-01-28,53,50-65,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894500,736812000.0,credit,credit in cash,900.0,900.0,,,,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,895068,739404000.0,credit,credit in cash,10500.0,11400.0,,,,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894506,739490400.0,credit,collection from another bank,62168.0,73568.0,,GH,69871258.0,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,3631314,741391200.0,credit,,235.0,73803.0,interest credited,,,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,895069,741996000.0,withdrawal,withdrawal in cash,-22600.0,51203.0,,,,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894507,742082400.0,credit,collection from another bank,41445.0,92648.0,,GH,69871258.0,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,3631315,744069600.0,credit,,368.1,93016.1,interest credited,,,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,895070,744588000.0,withdrawal,withdrawal in cash,-35400.0,57616.1,,,,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894508,744760800.0,credit,collection from another bank,41445.0,99061.1,,GH,69871258.0,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,3631316,746748000.0,credit,,406.7,99467.8,interest credited,,,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,895071,747180000.0,withdrawal,withdrawal in cash,-38600.0,60867.8,,,,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894509,747439200.0,credit,collection from another bank,41445.0,102312.8,,GH,69871258.0,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,3631317,749343600.0,credit,,423.1,102735.9,interest credited,,,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,895072,749775600.0,withdrawal,withdrawal in cash,-36500.0,66235.9,,,,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894726,750034800.0,withdrawal,remittance to another bank,-119.0,107561.9, ,AB,62503671.0,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,895073,750034800.0,withdrawal,withdrawal in cash,-31300.0,76261.9,,,,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894510,750034800.0,credit,collection from another bank,41445.0,107680.9,,GH,69871258.0,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894798,750121200.0,withdrawal,remittance to another bank,-41.0,76220.9,insurrance payment,CD,93120836.0,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894582,750207600.0,withdrawal,withdrawal in cash,-8300.0,67920.9,,,0.0,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894654,750294000.0,withdrawal,remittance to another bank,-9716.0,58204.9,household,AB,72762232.0,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894868,750466800.0,withdrawal in cash,withdrawal in cash,-13903.0,44301.9,,,,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894965,751935600.0,withdrawal,withdrawal in cash,-2400.0,41901.9,,,,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,895006,752022000.0,withdrawal,withdrawal in cash,-14.6,42141.3,payment for statement,,,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,3631318,752022000.0,credit,,254.0,42156.0,interest credited,,,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,895074,752367600.0,withdrawal,withdrawal in cash,-11200.0,30941.3,,,,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894511,752713200.0,credit,collection from another bank,41445.0,72386.3,,GH,69871258.0,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894727,752713200.0,withdrawal,remittance to another bank,-119.0,72267.3, ,AB,62503671.0,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894799,752799600.0,withdrawal,remittance to another bank,-41.0,72226.3,insurrance payment,CD,93120836.0,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894655,752972400.0,withdrawal,remittance to another bank,-9716.0,62510.3,household,AB,72762232.0,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894583,753490800.0,withdrawal,withdrawal in cash,-9200.0,53310.3,,,0.0,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,895007,754614000.0,withdrawal,withdrawal in cash,-14.6,53522.6,payment for statement,,,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,3631319,754614000.0,credit,,226.9,53537.2,interest credited,,,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,895075,754959600.0,withdrawal,withdrawal in cash,-17400.0,36122.6,,,,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894512,755305200.0,credit,collection from another bank,62168.0,98290.6,,GH,69871258.0,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894728,755305200.0,withdrawal,remittance to another bank,-119.0,98171.6, ,AB,62503671.0,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894584,755391600.0,withdrawal,withdrawal in cash,-7300.0,90871.6,,,0.0,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894800,755391600.0,withdrawal,remittance to another bank,-41.0,90830.6,insurrance payment,CD,93120836.0,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894656,755564400.0,withdrawal,remittance to another bank,-9716.0,81114.6,household,AB,72762232.0,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894918,756601200.0,withdrawal,withdrawal in cash,-7200.0,73914.6,,,,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894861,756774000.0,withdrawal in cash,withdrawal in cash,-16411.0,57503.6,,,,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,895008,757292400.0,withdrawal,withdrawal in cash,-14.6,57781.8,payment for statement,,,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,3631320,757292400.0,credit,,292.8,57796.4,interest credited,,,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894933,757378800.0,withdrawal,withdrawal in cash,-3300.0,54481.8,,,,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,895076,757551600.0,withdrawal,withdrawal in cash,-13900.0,40581.8,,,,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894585,757724400.0,withdrawal,withdrawal in cash,-7800.0,32781.8,,,0.0,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894729,757983600.0,withdrawal,remittance to another bank,-119.0,65022.8, ,AB,62503671.0,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894513,757983600.0,credit,collection from another bank,41445.0,74226.8,,GH,69871258.0,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894881,757983600.0,withdrawal in cash,withdrawal in cash,-9085.0,65141.8,,,,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894801,758070000.0,withdrawal,remittance to another bank,-41.0,64981.8,insurrance payment,CD,93120836.0,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894657,758242800.0,withdrawal,remittance to another bank,-9716.0,55265.8,household,AB,72762232.0,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894913,758502000.0,withdrawal,withdrawal in cash,-3900.0,51365.8,,,,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
5595,3050,940902,82896,12,6908,1,60,monthly issuance,930508,3687,3687,OWNER,577,classic,940215,894934,759106800.0,withdrawal,withdrawal in cash,-8400.0,42965.8,,,,720206,49,True,1972-02-06,49,40-49,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
